I_200_10_S_1-9_6;232
I_200_10_S_1-9_7;231
I_200_10_S_1-9_8;265
I_200_10_S_1-9_9;232
I_200_10_S_1-99_1;407
I_200_10_S_1-99_10;356
I_200_10_S_1-99_2;375
I_200_10_S_1-99_3;379
I_200_10_S_1-99_4;363
I_200_10_S_1-99_5;399
I_200_10_S_1-99_6;349
I_200_10_S_1-99_7;382
I_200_10_S_1-99_8;377
I_200_10_S_1-99_9;427
I_200_15_S_1-124_1;253
I_200_15_S_1-124_10;252
I_200_15_S_1-124_2;246
I_200_15_S_1-124_3;254
I_200_15_S_1-124_4;242
I_200_15_S_1-124_5;258
I_200_15_S_1-124_6;257
I_200_15_S_1-124_7;226
I_200_15_S_1-124_8;253
I_200_15_S_1-124_9;250
I_200_15_S_1-49_1;171
I_200_15_S_1-49_10;170
I_200_15_S_1-49_2;181
I_200_15_S_1-49_3;180
I_200_15_S_1-49_4;171
I_200_15_S_1-49_5;184
I_200_15_S_1-49_6;176
I_200_15_S_1-49_7;186
I_200_15_S_1-49_8;170
I_200_15_S_1-49_9;169
I_200_15_S_1-9_1;131
I_200_15_S_1-9_10;127
I_200_15_S_1-9_2;138
I_200_15_S_1-9_3;119
I_200_15_S_1-9_4;133
I_200_15_S_1-9_5;134
I_200_15_S_1-9_6;115
I_200_15_S_1-9_7;122
I_200_15_S_1-9_8;122
I_200_15_S_1-9_9;118
I_200_15_S_1-99_1;222
I_200_15_S_1-99_10;235
I_200_15_S_1-99_2;223
I_200_15_S_1-99_3;228
I_200_15_S_1-99_4;239
I_200_15_S_1-99_5;236
I_200_15_S_1-99_6;218
I_200_15_S_1-99_7;234
I_200_15_S_1-99_8;211
I_200_15_S_1-99_9;218
I_200_20_S_1-124_1;176
I_200_20_S_1-124_10;180
I_200_20_S_1-124_2;182
I_200_20_S_1-124_3;185
I_200_20_S_1-124_4;184
I_200_20_S_1-124_5;174
I_200_20_S_1-124_6;194
I_200_20_S_1-124_7;178
I_200_20_S_1-124_8;195
I_200_20_S_1-124_9;173
I_200_20_S_1-49_1;128
I_200_20_S_1-49_10;129
I_200_20_S_1-49_2;123
I_200_20_S_1-49_3;122
I_200_20_S_1-49_4;116
I_200_20_S_1-49_5;128
I_200_20_S_1-49_6;119
I_200_20_S_1-49_7;122
I_200_20_S_1-49_8;123
I_200_20_S_1-49_9;125
I_200_20_S_1-9_1;78
I_200_20_S_1-9_10;80
I_200_20_S_1-9_2;83
I_200_20_S_1-9_3;82
I_200_20_S_1-9_4;86
I_200_20_S_1-9_5;84
I_200_20_S_1-9_6;80
I_200_20_S_1-9_7;80
I_200_20_S_1-9_8;79
I_200_20_S_1-9_9;82
I_200_20_S_1-99_1;160
I_200_20_S_1-99_10;164
I_200_20_S_1-99_2;173
I_200_20_S_1-99_3;165
I_200_20_S_1-99_4;160
I_200_20_S_1-99_5;177
I_200_20_S_1-99_6;181
I_200_20_S_1-99_7;176
I_200_20_S_1-99_8;157
I_200_20_S_1-99_9;174
I_200_25_S_1-124_1;141
I_200_25_S_1-124_10;148
I_200_25_S_1-124_2;150
I_200_25_S_1-124_3;143
I_200_25_S_1-124_4;148
I_200_25_S_1-124_5;143
I_200_25_S_1-124_6;143
I_200_25_S_1-124_7;148
I_200_25_S_1-124_8;137
I_200_25_S_1-124_9;145
I_200_25_S_1-49_1;96
I_200_25_S_1-49_10;90
I_200_25_S_1-49_2;95
I_200_25_S_1-49_3;98
I_200_25_S_1-49_4;98
I_200_25_S_1-49_5;98
I_200_25_S_1-49_6;94
I_200_25_S_1-49_7;92
I_200_25_S_1-49_8;97
I_200_25_S_1-49_9;99
I_200_25_S_1-9_1;61
I_200_25_S_1-9_10;58
I_200_25_S_1-9_2;62
I_200_25_S_1-9_3;59
I_200_25_S_1-9_4;63
I_200_25_S_1-9_5;60
I_200_25_S_1-9_6;62
I_200_25_S_1-9_7;61
I_200_25_S_1-9_8;57
I_200_25_S_1-9_9;57
I_200_25_S_1-99_1;129
I_200_25_S_1-99_10;135
I_200_25_S_1-99_2;130
I_200_25_S_1-99_3;130
I_200_25_S_1-99_4;137
I_200_25_S_1-99_5;129
I_200_25_S_1-99_6;129
I_200_25_S_1-99_7;128
I_200_25_S_1-99_8;124
I_200_25_S_1-99_9;125
I_200_30_S_1-124_1;122
I_200_30_S_1-124_10;124
I_200_30_S_1-124_2;116
I_200_30_S_1-124_3;115
I_200_30_S_1-124_4;119
I_200_30_S_1-124_5;114
I_200_30_S_1-124_6;114
I_200_30_S_1-124_7;110
I_200_30_S_1-124_8;119
I_200_30_S_1-124_9;114
I_200_30_S_1-49_1;78
I_200_30_S_1-49_10;81
I_200_30_S_1-49_2;80
I_200_30_S_1-49_3;77
I_200_30_S_1-49_4;77
I_200_30_S_1-49_5;79
I_200_30_S_1-49_6;87
I_200_30_S_1-49_7;81
I_200_30_S_1-49_8;83
I_200_30_S_1-49_9;75
I_200_30_S_1-9_1;49
I_200_30_S_1-9_10;51
I_200_30_S_1-9_2;45
I_200_30_S_1-9_3;47
I_200_30_S_1-9_4;47
I_200_30_S_1-9_5;47
I_200_30_S_1-9_6;49
